x coord,y coord,z coord,rho,U,V,W
0.683333,0.816667,0.650000,0.991198,-0.004235,-0.003819,-0.006470
0.716667,0.816667,0.650000,0.991225,-0.005469,-0.003243,-0.010323
0.750000,0.816667,0.650000,0.991282,-0.006900,-0.002584,-0.015094
0.783333,0.816667,0.650000,0.991352,-0.008467,-0.001853,-0.021095
0.816667,0.816667,0.650000,0.991498,-0.009894,-0.001098,-0.028235
0.850000,0.816667,0.650000,0.991606,-0.010764,-0.000394,-0.035879
0.883333,0.816667,0.650000,0.991942,-0.010133,0.000095,-0.041578
0.916667,0.816667,0.650000,0.991936,-0.007689,0.000271,-0.041485
0.950000,0.816667,0.650000,0.992661,-0.003031,0.000167,-0.030911
0.983333,0.816667,0.650000,0.991477,-0.000395,0.000009,-0.010248
0.016667,0.850000,0.650000,0.991905,0.000045,0.000535,0.003541
0.050000,0.850000,0.650000,0.991960,0.000237,0.001406,0.010147
0.083333,0.850000,0.650000,0.991931,0.000609,0.002089,0.014765
0.116667,0.850000,0.650000,0.991946,0.001032,0.002145,0.017555
0.150000,0.850000,0.650000,0.991906,0.001435,0.001811,0.019085
0.183333,0.850000,0.650000,0.991890,0.001737,0.001121,0.019619
0.216667,0.850000,0.650000,0.991840,0.001937,0.000253,0.019580
0.250000,0.850000,0.650000,0.991799,0.002014,-0.000681,0.019124
0.283333,0.850000,0.650000,0.991741,0.001992,-0.001583,0.018410
0.316667,0.850000,0.650000,0.991684,0.001872,-0.002402,0.017473
0.350000,0.850000,0.650000,0.991618,0.001672,-0.003114,0.016334
0.383333,0.850000,0.650000,0.991551,0.001395,-0.003711,0.014976
0.416667,0.850000,0.650000,0.991482,0.001047,-0.004189,0.013392
0.450000,0.850000,0.650000,0.991415,0.000623,-0.004550,0.011579
0.483333,0.850000,0.650000,0.991351,0.000118,-0.004793,0.009556
0.516667,0.850000,0.650000,0.991295,-0.000482,-0.004924,0.007351
0.550000,0.850000,0.650000,0.991248,-0.001192,-0.004951,0.004995
0.583333,0.850000,0.650000,0.991212,-0.002031,-0.004883,0.002491
0.616667,0.850000,0.650000,0.991190,-0.003018,-0.004731,-0.000194
0.650000,0.850000,0.650000,0.991181,-0.004170,-0.004499,-0.003165
0.683333,0.850000,0.650000,0.991191,-0.005496,-0.004186,-0.006582
0.716667,0.850000,0.650000,0.991218,-0.006992,-0.003781,-0.010686
0.750000,0.850000,0.650000,0.991277,-0.008602,-0.003274,-0.015699
0.783333,0.850000,0.650000,0.991353,-0.010211,-0.002648,-0.021836
0.816667,0.850000,0.650000,0.991506,-0.011497,-0.001924,-0.028887
0.850000,0.850000,0.650000,0.991621,-0.012039,-0.001160,-0.036139
0.883333,0.850000,0.650000,0.991961,-0.010956,-0.000513,-0.041219
0.916667,0.850000,0.650000,0.991952,-0.008076,-0.000099,-0.040559
0.950000,0.850000,0.650000,0.992658,-0.003158,0.000039,-0.029939
0.983333,0.850000,0.650000,0.991478,-0.000429,-0.000058,-0.009878
0.016667,0.883333,0.650000,0.991880,0.000049,0.000384,0.003211
0.050000,0.883333,0.650000,0.991955,0.000283,0.000995,0.009188
0.083333,0.883333,0.650000,0.991913,0.000767,0.001540,0.013313
0.116667,0.883333,0.650000,0.991939,0.001335,0.001580,0.015803
0.150000,0.883333,0.650000,0.991899,0.001921,0.001338,0.017193
0.183333,0.883333,0.650000,0.991888,0.002404,0.000830,0.017693
0.216667,0.883333,0.650000,0.991843,0.002764,0.000189,0.017681
0.250000,0.883333,0.650000,0.991808,0.002965,-0.000504,0.017292
0.283333,0.883333,0.650000,0.991756,0.003022,-0.001177,0.016680
0.316667,0.883333,0.650000,0.991706,0.002939,-0.001797,0.015879
0.350000,0.883333,0.650000,0.991648,0.002732,-0.002348,0.014916
0.383333,0.883333,0.650000,0.991590,0.002405,-0.002825,0.013774
0.416667,0.883333,0.650000,0.991529,0.001966,-0.003229,0.012440
0.450000,0.883333,0.650000,0.991471,0.001412,-0.003557,0.010900
0.483333,0.883333,0.650000,0.991415,0.000738,-0.003809,0.009157
0.516667,0.883333,0.650000,0.991366,-0.000066,-0.003986,0.007222
0.550000,0.883333,0.650000,0.991326,-0.001014,-0.004091,0.005107
0.583333,0.883333,0.650000,0.991295,-0.002122,-0.004131,0.002801
0.616667,0.883333,0.650000,0.991277,-0.003406,-0.004115,0.000255
0.650000,0.883333,0.650000,0.991272,-0.004878,-0.004047,-0.002645
0.683333,0.883333,0.650000,0.991285,-0.006534,-0.003923,-0.006066
0.716667,0.883333,0.650000,0.991314,-0.008341,-0.003727,-0.010236
0.750000,0.883333,0.650000,0.991376,-0.010193,-0.003432,-0.015328
0.783333,0.883333,0.650000,0.991454,-0.011907,-0.003001,-0.021461
0.816667,0.883333,0.650000,0.991611,-0.013092,-0.002423,-0.028291
0.850000,0.883333,0.650000,0.991727,-0.013303,-0.001719,-0.034999
0.883333,0.883333,0.650000,0.992065,-0.011724,-0.001005,-0.039288
0.916667,0.883333,0.650000,0.992039,-0.008377,-0.000396,-0.038005
0.950000,0.883333,0.650000,0.992715,-0.003232,-0.000033,-0.027692
0.983333,0.883333,0.650000,0.991551,-0.000452,-0.000134,-0.009068
0.016667,0.916667,0.650000,0.991863,0.000033,0.000231,0.002688
0.050000,0.916667,0.650000,0.991956,0.000255,0.000534,0.007668
0.083333,0.916667,0.650000,0.991912,0.000764,0.000930,0.011019
0.116667,0.916667,0.650000,0.991946,0.001379,0.000948,0.012997
0.150000,0.916667,0.650000,0.991907,0.002048,0.000803,0.014089
0.183333,0.916667,0.650000,0.991896,0.002632,0.000492,0.014453
0.216667,0.916667,0.650000,0.991848,0.003099,0.000103,0.014411
0.250000,0.916667,0.650000,0.991809,0.003402,-0.000319,0.014066
0.283333,0.916667,0.650000,0.991751,0.003550,-0.000731,0.013556
0.316667,0.916667,0.650000,0.991695,0.003540,-0.001115,0.012914
0.350000,0.916667,0.650000,0.991630,0.003385,-0.001463,0.012166
0.383333,0.916667,0.650000,0.991566,0.003089,-0.001774,0.011298
0.416667,0.916667,0.650000,0.991501,0.002655,-0.002049,0.010296
0.450000,0.916667,0.650000,0.991438,0.002077,-0.002287,0.009142
0.483333,0.916667,0.650000,0.991379,0.001352,-0.002487,0.007827
0.516667,0.916667,0.650000,0.991328,0.000469,-0.002647,0.006348
0.550000,0.916667,0.650000,0.991286,-0.000583,-0.002768,0.004699
0.583333,0.916667,0.650000,0.991256,-0.001819,-0.002856,0.002856
0.616667,0.916667,0.650000,0.991240,-0.003252,-0.002917,0.000759
0.650000,0.916667,0.650000,0.991239,-0.004892,-0.002953,-0.001707
0.683333,0.916667,0.650000,0.991257,-0.006724,-0.002962,-0.004698
0.716667,0.916667,0.650000,0.991294,-0.008697,-0.002927,-0.008419
0.750000,0.916667,0.650000,0.991367,-0.010669,-0.002819,-0.013000
0.783333,0.916667,0.650000,0.991456,-0.012407,-0.002594,-0.018487
0.816667,0.916667,0.650000,0.991624,-0.013471,-0.002223,-0.024471
0.850000,0.916667,0.650000,0.991747,-0.013415,-0.001695,-0.030128
0.883333,0.916667,0.650000,0.992078,-0.011524,-0.001072,-0.033423
0.916667,0.916667,0.650000,0.992036,-0.008014,-0.000440,-0.031880
0.950000,0.916667,0.650000,0.992660,-0.003021,-0.000052,-0.023052
0.983333,0.916667,0.650000,0.991560,-0.000413,-0.000246,-0.007492
0.016667,0.950000,0.650000,0.991883,0.000120,0.000151,0.001917
0.050000,0.950000,0.650000,0.991980,0.000294,0.000144,0.005391
0.083333,0.950000,0.650000,0.991892,0.000668,0.000377,0.007616
0.116667,0.950000,0.650000,0.991932,0.001103,0.000368,0.008867
0.150000,0.950000,0.650000,0.991889,0.001615,0.000303,0.009541
0.183333,0.950000,0.650000,0.991887,0.002071,0.000179,0.009716
0.216667,0.950000,0.650000,0.991850,0.002457,0.000030,0.009640
0.250000,0.950000,0.650000,0.991826,0.002723,-0.000127,0.009368
0.283333,0.950000,0.650000,0.991785,0.002877,-0.000280,0.009005
0.316667,0.950000,0.650000,0.991748,0.002910,-0.000421,0.008570
0.350000,0.950000,0.650000,0.991702,0.002828,-0.000550,0.008084
0.383333,0.950000,0.650000,0.991658,0.002630,-0.000667,0.007537
0.416667,0.950000,0.650000,0.991612,0.002314,-0.000773,0.006919
0.450000,0.950000,0.650000,0.991570,0.001873,-0.000868,0.006213
0.483333,0.950000,0.650000,0.991531,0.001303,-0.000951,0.005411
0.516667,0.950000,0.650000,0.991498,0.000594,-0.001021,0.004502
0.550000,0.950000,0.650000,0.991475,-0.000260,-0.001079,0.003475
0.583333,0.950000,0.650000,0.991463,-0.001269,-0.001127,0.002304
0.616667,0.950000,0.650000,0.991463,-0.002443,-0.001167,0.000942
0.650000,0.950000,0.650000,0.991477,-0.003785,-0.001203,-0.000698
0.683333,0.950000,0.650000,0.991510,-0.005281,-0.001233,-0.002726
0.716667,0.950000,0.650000,0.991558,-0.006883,-0.001251,-0.005286
